While the bulk of data will be from the VII network, other sources present opportunities for data expansion and validation that might be necessary for DUAP to succeed.;0
Latency enters into the data collection process in several ways: ?;0
The time required for vehicle systems to collect and store vehicle data ?;0
The delay between the data collection and the data transmission from the vehicle to the roadside equipment (RSE) ?;0
The time required for the transmission of data from the RSE to the DUAP system ?;0
Each application using the VII and DUAP data will need to have the capability of assessing the quality of data and making appropriate use of any available data quality flags.;1
While these factors can be controlled during the evaluation phase of this project, only the number of RSE locations will be within the control of agencies during the full production roll-out of the system. 3 SPECIFIC REQUIREMENTS;0
This section presents the detailed requirements for the Michigan Department of Transportation?s Vehicle Infrastructure Integration Data;0
Use Analysis and Processing System and the associated institutional program necessary to achieve the needs and goals described by the VII DUAP System Concept of Operations.;0
In this section, the requirements are divided into a number of categories as follows: ? Input Services ?;0
The requirements in this document are a subset of the requirements information that is tracked in the system ?;0
Requirements Matrix?. While this document is intended to record the requirements that apply to a particular implementation of the product, the Requirements Matrix tracks all proposed requirements for the product.;0
The Matrix includes requirements that may apply to future versions of the product or which have been deferred due to cost or complexity.;0
Table 2 shows an explanation of the requirement identification numbering system. Tables 3 through 15 present the requirements associated with the system services described above. Table 1 ? Explanation of the Requirements Tables ID;0
A unique identifier (ID) used to trace requirements from beginning to end in a system development process. Requirement;0
The DUAP data elements shall include probe vehicle data fields corresponding to the SAE J2735 format as enumerated in APPENDIX C - SAE J2735 Probe Data Elements.;1
The DUAP Input Services shall be able to collect probe vehicle data from the VII Proof of Concept (POC) Probe Data Service (PDS) using the X-031 interface.;1
The DUAP Input Services shall be able to collect probe vehicle data from the Chrysler Fast Feedback (telematics demonstration) fleet using the Chrysler telematics interface.;1
The DUAP Input Services shall be able to collect probe vehicle data from Southeast Michigan Snow and Ice Management (SEMSIM) using the SEMSIM interface.;1
The DUAP Input Services shall be able to collect probe vehicle data from Suburban Mobility Authority for Regional Transportation (SMART) Transit using the SMART Transit interface.;1
The ability to collect probe H vehicle data is one of the primary purposes of the DUAP project. See List in APPENDIX C - H SAE J2735 Probe Data Elements for probe data elements to be included.;0
The ability to collect probe H vehicle data is one of the primary purposes of the DUAP project.;1
The specific format of the H interface is to be determined in the design of the prototype.;0
The specific format of the M interface is to be determined in the design of the prototype.;0
The specific format of the L interface is to be determined in the design of the prototype.;0
The DUAP Input Services shall be able to collect probe vehicle data from The Rapid Transit using the ?;1
The Rapid Transit? interface. The DUAP Input Services shall be able to collect probe vehicle data from Ann Arbor Transit using the Ann Arbor Transit interface.;1
The DUAP Input Services shall be able to collect probe vehicle data from Detroit Department of Transportation (DDOT) Transit using the DDOT interface.;1
The DUAP Input Services shall be able to collect probe vehicle data from the MDOT fleet using the MDOT probe vehicle data interface.;1
The DUAP Input Services shall be able to collect probe vehicle data from truck fleets using the truck fleets? interfaces.;1
The DUAP Input Services shall be able to collect probe vehicle data from the car rental fleets using the car rental fleets? interfaces.;1
The DUAP System shall be able to collect weather data.;1
The DUAP Input Services shall be able to collect weather data from the Road Commission for Oakland County (RCOC) Road Weather Information Systems (RWIS) using the RCOC RWIS interface. Comments;1
The specific format of the interface is to be determined in the design of the prototype.;0
The specific format of the interface is to be determined in the design of the prototype. Inferred to be a high level requirement since winter operations is one of the key aspects of the DUAP project.;0
The specific format of the interface is to be determined in the design of the prototype.;0
The DUAP Input Services shall be able to collect weather data from the MDOT RWIS using the MDOT RWIS interface.;1
The DUAP Input Services shall be able to collect weather data from Michigan Department of Natural Resources (MDNR) weather information systems using the MDNR interface.;1
The DUAP Input Services shall be able to collect weather data from MDOT Aeronautics Automated Weather Observing System (AWOS) using the AWOS interface.;1
The DUAP Input Services shall be able to collect Clarus weather data as enumerated in APPENDIX D -Weather Data Elements from Clarus.;1
The DUAP Input Services shall be able to include weather condition fields corresponding to the SAE J2354 WeatherInformation structure as enumerated in APPENDIX E -SAE J2354 Weather Information Elements.;1
The DUAP System shall be able to collect Origin/Destination (O/D) data.;1
The DUAP System shall collect roadway traffic data.;1
The DUAP data elements shall include roadway event information data fields corresponding to the SAE J2354 structure as enumerated in APPENDIX F - SAE J2354 EventInformation Elements.;1
The MDOT RWIS system is currently being installed and should be able to provide data in 2008.;1
The specific format of the interface is to be determined in the design of the prototype.;1
The specific format of the interface is to be determined in the design of the prototype.;1
The DUAP Input Services shall be able to collect roadway traffic data from the MITS Center using the MITS traffic data interface.;1
The DUAP Input Services shall be able to collect roadway traffic data from the Western Michigan Traffic Management System (WMTMS) using the WMTMS interface.;1
The DUAP Input Services shall be able to collect roadway traffic data from the RCOC system using the RCOC system interface.;1
The DUAP Input Services shall be able to collect roadway traffic data from the Road Commission of Macomb County (RCMC) system using the RCMC system interface.;1
The DUAP Input Services shall be able to collect roadway traffic data from NAVTEQ Corporation?s Traffic.com using the Traffic.com interface.;1
The DUAP Input Services shall be able to collect roadway traffic data from the Traffic Monitoring System for Highways (TMS/H) using the TMS/H interface.;1
The DUAP Input Services shall be able to collect traffic data from the Ann Arbor Traffic Management Center (TMC) system using the Ann Arbor TMC interface.;1
The DUAP Input Services shall be able to collect traffic data from the Detroit TMC system using the Detroit TMC interface.;1
The specific format of the interface is to be determined in the design of the prototype.;0
The specific format of the interface is to be determined in the design of the prototype.;0
The specific format of the interface is to be determined in the design of the prototype.;0
The specific format of the interface is to be determined in the design of the prototype. Data sharing agreements may prevent commingling of data with other MDOT data sources.;0
The specific format of the interface is to be determined in the design of the prototype.;0
The specific format of the interface is to be determined in the design of the prototype.;0
The specific format of the interface is to be determined in the design of the prototype.;0
The specific format of the interface is to be determined in the design of the prototype.;0
The specific format of the interface is to be determined in the design of the prototype.;0
The DUAP Input Services shall be able to collect traffic data from the Statewide TMC system using the Statewide TMC interface.;1
The DUAP System shall be able to collect traveler information.;1
The DUAP System shall be able to collect road condition data.;1
The DUAP Input Services shall be able to collect road condition data from Traffic Management Systems (TMS) using the TMS interface.;1
The DUAP System shall be able to collect work zone (lane closure) data.;1
The DUAP System shall be able to organize the sequence of execution of computational modules.;1
The DUAP System shall allow the system administrator to add, modify, and delete Input Services.;1
The DUAP System shall allow the system administrator to add, modify, and delete Computational Services.;1
The DUAP System shall allow the system administrator to add, modify, and delete Output Services.;1
The DUAP System shall allow the system administrator to add, modify, and delete Presentation Services.;1
The DUAP System shall restrict access to authorized users.;1
The DUAP System shall keep records of user access.;1
The DUAP System shall allow a system administrator to add, modify and delete user access rights.;1
The DUAP System shall be able to log system operations.;1
The DUAP System shall cache (both raw and derived) road weather data.;1
The DUAP System shall cache (both raw and derived) road condition data.;1
The DUAP System shall cache data only if the data record associates the data with its source, a geo- referenced location, and a timestamp.;1
The research orientation of the project and prototypical nature of the systems development make it very likely that new computational needs will be discovered as the project progresses.;1
The DUAP Computational Services shall be able to derive speed from probe vehicle data.;1
The DUAP Computational Services shall be able to derive congestion level based on volume to capacity from probe vehicle data.;1
The DUAP Computational Services shall be able to derive traffic counts from probe vehicle data.;1
The DUAP Computational Services shall be able to derive traffic distribution (occupancy) from probe vehicle data.;1
The DUAP Computational Services shall be able to derive freeway queue length from probe vehicle data.;1
The DUAP Computational Services shall be able to derive arterial queue length from probe vehicle data.;1
The DUAP Computational Services shall be able to derive travel time from probe vehicle data.;1
The DUAP Computational Services shall be able to derive turning movements from probe vehicle data.;1
The DUAP System shall be able to infer incidents from probe vehicle data.;1
The DUAP Computational Services shall be able to infer incident occurrences from probe vehicle data.;1
The DUAP Computational Services shall be able to infer incident locations from probe vehicle data.;1
The DUAP Computational Services shall be able to infer incident type from probe vehicle data.;1
The DUAP Computational Services shall be able to infer incident severity from probe vehicle data.;1
The DUAP System shall be able to derive road surface weather observations from probe vehicle data.;1
The DUAP System shall be able to derive travel demand from probe vehicle data.;1
The DUAP System shall be able to derive roadway surface conditions from probe vehicle data.;1
The DUAP Computational Services shall be able to derive pavement surface conditions from probe vehicle data.;1
The DUAP Computational Services shall be able to derive bridge surface conditions from probe vehicle data.;1
The DUAP Computational Services shall be able to derive pothole location from probe vehicle data.;1
The DUAP Computational Services shall be able to derive pothole severity from probe vehicle data.;1
The DUAP System shall be able to identify high risk locations.;1
The DUAP System shall be able to calculate measures of effectiveness. The DUAP System shall be able to perform data quality checking.;1
The DUAP System shall log Computational Services data transactions.;1
The DUAP System shall store geo-references for Michigan roadways.;1
The DUAP System shall store DUAP system configuration data.;1
The DUAP System shall archive cached data.;1
The DUAP Persistent Data Services shall be able to archive cached (raw and derived) probe vehicle data.;1
The DUAP Persistent Data Services shall be able to archive cached (raw and derived) traffic data.;1
The DUAP Persistent Data Services shall be able to archive cached (raw and derived) roadway weather data.;1
The DUAP Persistent Data Services shall be able to archive cached (raw and derived) road condition data. The DUAP System shall log Persistent Data Services data transactions.;1
Output Services subscribe to data within DUAP Dynamic and Persistent Data Services and structure and format it for use by other services within and external to the DUAP system.;0
The DUAP Output Services shall be able to publish traveler data in SAE J2354 format as enumerated in Appendix E.;1
The DUAP Output Services shall be able to publish roadway traffic information in Traffic Management Data Dictionary (TMDD) format.;1
The DUAP Output Services shall be able to publish traffic data to TMS using the TMS interface format.;1
The DUAP Output Services shall be able to publish data to SEMSIM using the SEMSIM interface format.;1
The DUAP Output Services shall be able to publish traffic data in the VISSIM traffic analysis tool VISSIM interface format.;1
The DUAP Output Services shall be able to publish traffic data in the Synchro traffic analysis tool Synchro interface format. Integrate new capabilities with M existing applications.;1
The DUAP Output Services shall be able to publish traffic data in the Paramics traffic analysis tool Paramics interface format.;1
The DUAP Output Services shall be able to publish traffic data in the SimTraffic traffic analysis tool SimTraffic interface format.;1
The DUAP Output Services shall be able to publish traffic management data in TMS/H interface format.;1
The DUAP Output Services shall be able to publish weather data elements as enumerated in APPENDIX D - Weather Data Elements from Clarus output format.;1
The DUAP Output Services shall be able to publish asset condition data using the asset condition data interface format.;1
The DUAP System shall publish alerts. The DUAP Output Services shall be able to publish traffic condition alerts using the traffic condition alert interface format.;1
The DUAP Output Services shall be able to publish weather condition alerts using the weather condition alert interface format.;1
The DUAP Output Services shall be able to publish asset condition alerts using the asset condition alert interface format.;1
The specific format of the interface is to be determined in the design of the prototype.;0
The DUAP Presentation Services shall present data published by Output Services.;1
The DUAP Presentation Services shall include a user interface for browsing traffic information.;1
The traffic information browser shall allow a user to query traffic-related information using a web browser capable of supporting HTML 4.01, JavaScript (ECMA- 262 edition 3), and XML 1.0.;1
The traffic information browser shall allow a user to view traffic-related information using a web browser capable of supporting HTML 4.01, JavaScript (ECMA-262 edition 3), and XML 1.0.;1
The information browsers shall provide a means for users to select between Metric and English units of measurement for display.;1
Functional Requirements Specification for the Model Manager This document defines the functional or high-lever user requirements for the Model Manager software tool.;0
It describes the main functionality of the tool from the user's perspective.;0
This document will serve as input for a potential Software Requirement Specifications (SRS) document.;0
1.4 Project Scope The Model Manager is a software tool that will allow the user to configure, schedule, run, monitor, and stop (and re-start /resume) model jobs.;0
The primary goal of this project is to extend the current model back end system and to automate the setup, running and monitoring of model jobs.;0
This will include a more automated node management system.;0
Overall Description 2.1 Product Perspective With the increase in NSAP projects, staff and hardware, a more automated and procedural, and in some cases, easier way of setting up and running a model job has become necessary.;0
The MM will provide this extension and enhancement to the current model back end.;0
The MM is a stand- alone software tool, which will also be part of the 4DWX OTM system (see [1]).;0
The MM can run in conjunction with the MetVault, and it can also run as a stand-alone application with no knowledge about a MetVault.;1
The MM will be accessible from a web-based GUI and a command line tool.;1
2.2 Product Features The main functions of the system are described in the diagram below.;0
Users of the system will be able to: There are three main user classes of the system.;1
First, scientists and software engineers at NSAP, who will be using the system for setting up and maintaining operational model runs.;0
These are users who are experienced and familiar with the model back end.;0
A second group of users consists of scientists at RAL (and also outside of RAL), who will be using the system for running model jobs for research purposes.;0
Users in this group may want to setup and run customized model jobs, e.g., provide their own input data and own input data processors.;0
A third group consists of users who are less familiar with model setups.;0
Users in this group might want view the status of operational model runs, stop and restart existing jobs or set up and start a 'standard' model job.;0
System Features This chapter describes the use cases for the MM in more detail.;0
The MM will manage jobs on one or more clusters.;1
Node allocation, management and utilization will be provided by the MM (SRS note: The MM provides centralized control over a collection of clusters.).;1
For a user, this has the following implications: A user may not want or need to know how many and which clusters a MM is managing.;1
S/he will submit a job to the MM and the MM will make the decision on what cluster(s) the job will be running.;1
On the other hand, a user might need to submit customized jobs to a specific cluster.;1
In this case, the user will need to have the option to specify what cluster his/her job should run on.;1
Managing more than one cluster, will also allow RTFDDA and climoFDDA ensembles to run across several clusters.;0
? The user can submit a job by supplying a job configuration file to the MM (3.4).;1
? The user can retrieve a job configuration that was previously saved with the MM, change it and re-submit that job (3.5).;1
3.1 Set up and submit a model job This feature allows the user to set up and schedule a model job using the MM's Job-Setup module.;1
Suppose the user is logged on to the system and has made the following choices ?Submit a new job? -> ?Set up a new model job?.;0
S/he is then presented with two more options: ? Weather FDDA? and ?Climo?.;0
Use Case ?WeatherFDDA?: Setting up a real time or off-line FDDA job The objective of this feature is to automate the set up of new real time and off-line FDDA jobs.;0
This use case describes the set up of GMOD jobs, re-runs and case studies.;0
At this point, RTFDDA ensemble jobs will be submitted to the MM as 'by hand' jobs or through a job configuration file.;1
The MM will provide a default GMOD job configuration, which can be changed by the user (TBD: Define the defaults for a GMOD job).;1
It is important to note that the model manager will accept and run ?custom? GMOD jobs.;1
MM's Job-Setup module will allow the user to substitute the default configuration, but it is the user's responsibility to make sure that these scripts, executables, etc.;1
reside on the cluster or clusters where the job will be running on.;0
Submitting a ?custom? GMOD job thought the Job-Setup module will allow the user to save the job's configuration with the MM.;1
Primary actor: Meteorologist, software engineer Goal: Set up and run a real time and off-line GMOD job Action Sequence: 1.;0
User chooses to ?Set up a Weather FDDA Job?.;0
User may choose a cluster where the job should run on.;1
User decides what model should be used: MM5 or WRF.;1
User determines domains (TBD): ? creates own domains (Note: This may only apply to MM5 jobs.;1
From earlier discussions: creating domain files for WRF takes a long time.);0
User defines when a job is to be run and/or what cycle to run.;1
If the cycle time is in the past, then the user is prompted to specify whether the job is a ?case study? or ?re-run?.;1
User supplies other job specific information, such as, cycle interval, forecast length and other applicable information.;1
User can specify whether to write restart files and the frequency of how often they are to be written (TBD: Is this a correct statement and does frequency only apply to WRF?).;1
User can choose between predefined sigma-level configurations or supply own sigma- level configuration 10.User has the option to specify the number of nodes to use.;1
11.User can choose to receive email notification upon start, end and termination of the job.;1
Important note for re-runs, if the input data is to obtain from the MetVault, then MetVault returns the data that was available and used in that cycle.;1
? TBD: Determine standard IC/BC data source and standard pre-processors.;0
Important note for re-runs, if the input data is to obtain from the MetVault, then MetVault returns the data that was available and used in that cycle.;0
? TBD: Define all standard observational data sources and identify their processing scripts.;0
14.Depending on the choice of the model different options are given to the user: ? MM5: The domain size and number of nodes for this job was determined earlier.;1
Based on both choices, the user is presented with different MM5-executables to choose from.;1
These executables have been compiled in advanced.;0
The MM will be able to retrieve the compile info about the executables, e.g., domain size, number of nodes, number of sigma levels, etc.;1
These few executables are standard executables (TBD: determine what 'standard MM5 executable? means).;0
Or, the user can also supply own executable, e.g., its location on the cluster ? WRF: User defines model options (TBD: determine possible model options) 15.User chooses whether or not to run Final Analysis.;1
This may only apply to re-runs and case studies.;1
16.User chooses whether or not to run Prelim.;0
This may only apply to re-runs and case studies.;0
If 'yes', user must specify what output file is to be sent to the MetVault.;0
19.User is given the option to save and submit the job now.;0
Submitting now, would run IC/BC-data and obs processing and the model, no post-processing.;0
20.User chooses whether or not to run post-processing.;0
(TBD: How customizable should post-processing be?;0
In GCAT, e.g., the user can specify locations for pseudo-soundings, cross sections, pseudo-obs, etc.;1
Do MM-users at RAL need that level of post-processing customization?;0
Do MM-users at the ranges need that level of post-processing customization, or would be a set pre-configured post-processing options be sufficient?);0
21.User can save the above job configuration.;1
Job configurations can be saved to a file.;1
22.User submits the job.;0
Use Case ?ClimoFDDA?: Setting up a ClimoFDDA job The objective of this feature is to integrate the GCAT functionalities within the MM.;0
Suppose the user is logged on to the system and has made the following choices ?Submit a new job? -> ?Set up a new model job?.;0
S/he is then presented with two more options: ? Weather FDDA? and ?Climo?.;0
Primary actor: Meteorologist, software engineer Goal: Set up and run a ClimoFDDA job.;0
User supplies other job parameters.;0
User can specify locations for pseudo-obs and custom cross sections.;0
(TBD: Is this configuration information that is only used during post-processing?);0
User picks a pre-configured MM5 setup 7.;0
User sets the time line for the job: start time, end time and what years 8.;0
User sets the ensemble options: ? hourly (TBD: Are there other options?;0
User can request the number of nodes this job should run on.;1
10.User chooses whether or not run additional processing on the model output.;0
11.User can choose to save the model output in MetVault.;1
If 'yes', user must specify what output, e.g., member and/or ensemble output is to be send to the MetVault.;0
12.User is given the option to save and submit the job now.;0
Submitting now, would run the member models, the ensemble, and possible model output processing, no post- processing.;0
13.User chooses whether or not to run post-processing on the ensemble output.;0
If ?yes', then s/he will be presented with the following options: For each output product, the user is prompted to supply a destination host and location, where the output files should be copied.;0
14.The user can also specify whether the members' output should be post-processed.;1
S/he can specify which year-output to post-process and what post-processor(s) to use and where the output files should be copied.;1
The user can specify whether another process (coupled app) should be run on the post-process output products.;1
This needs further clarification.;0
16.User can save the above job configuration.;1
Job configurations can be saved to a file.;1
17.User submits the job.;0
It will also provide the post-processing part of the use case ?WeatherFDDA? in 3.1.;0
Suppose the user is logged on to the system and has made the following choice, ?Submit a new job?.;0
Primary actor: Meteorologist, software engineer Goal: Run post-processing on model output Action Sequence: 1.;0
User selects ?Set up a new 'post-processing' job? .;0
For each of the options chosen in 3., the user can supply a custom configuration file (if this is applicable) or use the default configuration file.;1
User must supply destination location for the output products.;1
User can specify the number of nodes this job should run on (TBD: Is this a correct requirement?);1
User can save this job's setting.;1
Job configurations can be saved to a file.;1
3.3 Submit a 'By-hand' job The objective of this feature is to accommodate the current GMOD-framework.;1
It will also give the user the ability to run customized jobs.;1
In order to submit a custom job to the MM, the user must first identify the cluster(s), where his/her job should run on.;1
Then, log on to this machine, perform operations that are necessary for setting up the job and then register the job with the MM (see Action Sequence below).;1
It is important to note that since a 'by-hand' job wasn't set up through MM's Job-Setup module, the MM doesn't know what the job is actually doing.;1
In order for the MM to accept the job, the user will have to provide certain mandatory information about the job.;1
Suppose the user is logged on to the system and has made the following choice, ?Submit a new job?.;0
Primary actor: Meteorologist, software engineer Goal: Register a custom model job with the MM Action Sequence: 1.;0
runtime for the executable(s) ? number of nodes (??);0
? location of output products (such as: host:/dir_path) Optional: ? frequency of how often the script should run ? job type ? any additional information 3.;0
User can save the job's settings.;1
Job configurations can be saved to a file.;1
User can receive an email notification when job is started, finished or killed.;1
3.4 Load a job configuration from a file and submit the job The objective of this feature is to provide the ability to load a job configuration into MM from a file.;0
Suppose the user is logged on to the system and has made the following choice, ?Submit a new job?.;0
User supplies file name to load.;1
User can make changes to the configuration.;1
User can save the changed configuration.;1
3.5 Retrieve and run a previously saved job configuration The objective of this feature is to provide the ability to retrieve a previous job configuration and to re-run this job or change its settings and run it again.;0
Primary actor: Meteorologist, software engineer Goal: Run a previously configured job.;0
User chooses to look at his/her previously saved job configurations.;0
A table of saved jobs may include the following attributes: ? Job id ? Job type ? Cycle time that was run last (if applicable) ? time this job was run last ? ... 3.;0
User can change or delete this job configuration.;1
User changes the job configuration.;0
User can save the changed job configuration.;1
User submits job.;0
3.6 View scheduled, running and old jobs The objective of this feature is to facilitate monitoring of running jobs, viewing the job queue and viewing jobs that ran in the past.;0
Primary actor: Meteorologist, software engineer Goal: Monitor a running job and view scheduled and old jobs Action Sequence: 1.;0
User chooses to look at all running jobs, all scheduled jobs (the job queue), past jobs or all jobs (running, scheduled, old).;0
User is presented with a job table.;0
? start time ? remaining time (estimated) or time it took to run the job ? cycle (if applicable) ? stage (Pre-processing, F-analysis, Prelim.;0
Analysis, ) ? status ( SCHEDULED, RUNNING, status in % - if applicable, DONE) ? cluster and nodes (for a running job) ? number of processors ? and others 4.;0
User can select a job and receive more detailed information (TBD: What exactly are the details?);1
User can delete his/her jobs from the job queue.;1
A ?super user? can delete any job from the job queue.;1
User can stop his/her running job.;1
A ?super user? can stop any running job.;1
User can re-start his/her job.;1
A ?super user? can re-start any job.;1
User can resume his/her stopped job.;1
A ?super user? can resume any stopped job.;1
MultiMahjong is a single/multi player Mahjong computer game.;0
This document describes the requirements for the MultiMahjong product.;0
This document formally states the requirements for the MultiMahjong product.;0
These requirements have been prion'tised into three levels: 1. Essential;0
The minimum set of requirements for the product to be accepted (see Section 8). 2.;0
Highly Desirable Requirements that are considered to be likely inclusions to the product, time permitting.;0
This Server/Client architecture will allow up to 4 players to play Mahjong against each other over a TCP/IP network.;0
The MultilVIahjongClient program will also allow 1 player to play in a stand-alone mode.;0
As any game of Mahjong requires 4 players to play, and there may not be 4 people available for a network game, the game will allow users to choose enough computer opponents to make up the required 4 players.;1
In a single player game, the user will play against 3 computer opponents. To play the game, users will use the MultiMahjongClient.;1
The MultiMahjongServer is to reside on a TCP/IP server and will communicate with MultiMahjongClients.;1
The client requires the product for commercial purposes.;0
The MultiMahjongClient program is to be sold to potential users (see Section 5.1.1) and the MultilVIahjongServer is to initially reside on a server owned or operated by the client.;0
This document contains many references to the rules of Mahjong, specifically the Chinese rules of Mahjong.;0
It is assumed that the reader of this document is familiar with these rules as many of the requirements are Mahjong speci?c.;0
"These rules can be found in the following book: Carkner, K.J. ""How to play Mah Jong"", 1993, Penguin Books Australia Ltd.";0
The Existing Logical System;0
The client has no existing system for MultiMahjong. 3.;1
The Proposed Logical System;0
As this is only a suggestion for the proposed logical system, all requirements mentioned in this section are Level 2 requirements. 3.1 Data Flow Diagrams (DFDs);0
The following diagrams show the ?ow of data between the entities of the MultiMahjong system: Note that these diagrams only describe the top level processes and the data that ?ows between them.;0
They do not describe the functions of the MultiMahjongClient and MultiMahjongSeiver programs as the processes are shared between both programs.;0
The functionality of the MultiMahjongClient and MultiMahjongSeiver programs is desc1ibed in more detail in Section 4. 4.;0
Functional Requirements This section states the requirements that relate to the functionality of the MultiMahjong system.;0
Each requirement has been prioritised according to the levels set out in the Introduction (see Section 1).;0
Although many requirements mention that the MultiMahiongClient will send certain information to the MultiMahjongServer, in the single player game, this is not the case.;0
The reference to the MultilVlahjongServer is made to reduce duplicate requirements. 4.1;0
The MultiMahjongServer Level 1 Requirements: 4.1.1;0
The MultiMahjongServer will be designed to reside on a central computer (server) that is connected to a TCP/IP network and has a unique IP address.;1
The MultiMahjongServer will allow connections from MultiMahiongClients and communicate with them using IP. 4.1.3;1
The MultiMahjongServer will serve as a node for MultilVlahjongClients.;1
That is, it will be able to relay data received from one MultiMahjongClient to other MultilVIahjongClients that request it. Level 2 Requirements:;1
The MultiMahjongServer will allow players on MultiMahjongClient programs to chat with each other in real time. 4.1.7;1
The MultiMahjongServer will be able to save preferences to a file and read from that ?le at start?up.;1
Note that all requirements hereafter are concerned with the MultiMahjongClient program.;0
When the user begins the MultiMahjongClient program, they will be able to choose to create a new multi player game, to create a new single player game, to join an existing multi player game, or to quit the program.;1
These options will be available at any stage while the program is running as long as there is no game currently being played by the user (see Section 4.4 for more details about quitting).;1
When a user creates a new multi player game, they must: 4.2.2.1;1
Choose an icon from a predetermined list. 4.2.2.3;1
Decide the number of human and computer opponents they want.;1
In a single player game, the MultiMahiongClient will need to process for 3 COs.;1
In a multi player game with 2 human players, each MultiMahiongClient will support 1 CO.;1
In a multi player game with 3 human players, only 1 of the 3 MultiMahiongClients will support a CO.;1
Obviously, in a multi player game with 4 human players, no CO is required. When a user creates a new single player game, they must: 4.2.5.1;1
When a user selects the option to join an existing game, the MultiMahiongClient will retrieve a list of any games that still require players from the MultiMahjongServer.;1
When a user wishes to join a multi player game, they must: 4.2.7.1;1
Enter their name. 4.2.7.2;1
Choose an icon from a predetermined list. 4.2.7.3;1
Choose which of the available games they wish to join. 4.2.8;1
The MultiMahjongClient must send this join information to the MultiMahjongSerVer.;1
In a multi player game, each MultiMahjongClient must retrieve the following data from the MultiMahiongServer:;1
The name and icon of the player who created the game. 4.2.10.2;1
"The MultiMahjongClient must only allow players to make moves according to the Chinese rules of Mahjong as described in the rulebook, ""How to Play Mah long"".";1
The user's screen is then updated to display these changes.;1
The following game changes are displayed:;1
Another player picks up a tile from the wall. 4.3.3.2;1
Another player exposes/reveals a set of tiles. 4.3.3.3;1
Another player discards a tile.;1
When they choose to discard, the MultiMahiongClient must send this information to the MultiMahjongServer.;1
The wind of the round is also updated (if required). The MultiMahjongClient must inform the user if the hand has ended in a draw. Level 2 Requirements: 4.3.10;1
User's will be able to Save their game if playing in single player mode. 4.3.18;1
User's will be able to chat with each other in real time. 4.3.19;1
User's will be able to change their icons/pictures and names during the game. 4.4;1
The user will be able to end the game at any stage of the game.;1
The user will then be able to quit the program or begin/join a new game. 4.4.3;1
The MultiMahjongServer will inform all MultiMahiongClients connected to the game that the game has ended.;1
Users of any MultiMahjongClient previously connected to the game will have the choice to quit the program or to begin/join a new game. Level 2 Requirements:;1
If a user leaves the game prematurely, a new CO is created on another user's machine to fill their place.;1
This CO will take over the user's current position and circumstance within the game.;1
This CO will play at an ability level as defined in the Level 2 Requirements for the CO (see Section 4.5.6). Level 3 Requirements:;1
If a user leaves the game prematurely, a new CO is created on another user's machine to fill their place.;1
Beginner, Intermediate and Advanced. 4.5.9;0
4.5.11 The CO will be able to play any version of the rules that are specified by the user who creates the game. 4.5.12;1
There will be CO's of different playing styles that the user can choose from. 5.;1
The user will need to know how to set-up and operate a TCP/IP server. 5.1.2.3;1
The user will understand the basic principles of networking and know any networking information associated with the server the MultiMahjongServer program is run on (hostname and IP address). 5.2 Error Handling;1
Every error that occurs during program execution can be classified into two types - fatal and nonfatal errors.;1
Level 1 Requirements:;0
If a nonfatal error occurs, a dialogue box reporting the nature of error will be displayed.;1
As the error is classified 'nonfatal', the user will be able to continue the current game.;1
An option to access the online troubleshooting guide (Section 7.2.4) is included in the error dialogue box.;1
If a fatal error occurs, a dialogue box reporting the nature of error will be displayed. 5.2.1.2;1
The only option to the user is to quit the game.;1
All processes will be cleaned up (if possible) and the program execution will terminate. 5.3;1
Implementation Constraints;0
Level 1 Requirements: 5.3.1;0
The MultiMahjong system is to be written using JDK 1.2 (the Java development kit from W). 5.3.2 The coding standard will be the same as that suggested by W.;1
This document is available in PDF in our repository at:;0
A Macintosh operated under OS 8;0
A Unix box operated under Solaris 2.6 or Solaris 7 Level 2 Requirements: 5.4.2;1
The MultiMahjongServer must be able to handle requests in multi player mode of up to 10 simultaneous games (max 40 players).;1
User Interface Requirements;0
This section states all the requirements of the MultiMahjong system that are related to what the user sees and how the user interacts with the MultiMahjong system. 6.1;0
User Interface - MultiMahjongServer Level 1 Requirements: 6.1.1;0
The MultiMahjongServer will have no graphical user interface and will be run using a command prompt. Level 2 Requirements: 6.1.2;1
The MultiMahjongServer will have a graphical user interface with which the administrator of the server can get log information and change game settings.;1
No requirements for this graphical user interface are set in this document. 6.2 User Interface - MultiMahjongClient Level 1 Requirements: 6.2.1;1
The MultiMahjongClient will have a graphical user interface that the user will be able to interact with using a mouse and a keyboard.;1
The details of this graphical user interface are described in Section 6.3.;0
Where it is appropriate, keyboard shortcuts will be provided for mouse based operations.;1
The MultiMahjongClient will have sound effects associated with the game actions. Level 3 Requirements: 6.2.3;1
The MultiMahjongClient will have animation also associated with game actions. 6.3 Graphical User Interface - MultiMahjongClient;1
The graphical user interface (GUI) described below only applies to the MultiMahjongClient program.;1
As the validity of these requirements will not be determined until the design phase, most of them are Level 2 or Level 3 requirements.;1
The GUI is to be designed so that the user can perform all of the Level 1 requirements set out in Section 4. 6.3.2;1
The GUI is to be contained within a screen resolution of 800 X 600 pixels. 6.3.3 All graphics will be in 16 bit colour. 6.3.4;1
There will be a Main Window that will contain the following game elements: 6.3.4.1;1
The Main Window will show the dead tiles. Level 3 Requirements: 6.3.9;1
When a button becomes active, it will use animation to get the user's attention.;1
